Name,Date,N-1_Date,N-2_DATE,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_09:00_Open,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_09:30_Open_Minus_N-1_EOD_Close,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_EOD_Close_Minus_N-2_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_N-1_Close,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N_DAY_MAX_GRT_N-1_DAY_MAX,N_DAY_MIN_LT_N-1_DAY_MIN
HEROMOTOCO,20190314,20190313,20190312,0.28,-1.365,0.509,-1.133,0.225,-0.699,0.514,-0.123,0.166,-0.519,0.371,-0.091,0.32,-0.142,0.075,-0.103,0.004,-0.174,0.103,-0.06,0.043,-0.196,0.131,-0.527,0.187,-0.096,0.285,-0.07,0.18,-0.365,-0.35,0.509,-1.133,-0.23,-0.226,-0.957,-1.892,-0.23,-1.244,0.211,-1.51,0.602,-0.411,-0.02,-0.637,0.176,-0.383,0.178,-0.319,0.33,0.045,0.214,-0.07,0.319,-0.073,0.173,-0.207,0.507,-0.029,0.032,-0.16,0.212,-0.281,0.142,-0.5,0.02,-0.059,-0.259,0.509,-2.17,0.509,-2.17,0.284,-1.362,0.284,-2.402,0.284,-2.402,0.135,-1.062,0.135,-1.062,0,1
HEROMOTOCO,20190315,20190314,20190313,-280900,-280900,-275070,-275070,0.284,-1.362,0.041,-0.845,0.004,-0.503,0.65,-0.065,0.217,-0.067,0.105,-0.145,0.148,-0.036,0.212,-0.179,0.151,-0.119,0.16,-0.165,0.184,-0.038,0.054,-0.173,0.002,-0.864,-0.783,-275070,-275070,-2.07,97.89,0.28,-1.365,-2.119,-0.23,0.225,-0.699,0.514,-0.123,0.166,-0.519,0.371,-0.091,0.32,-0.142,0.075,-0.103,0.004,-0.174,0.103,-0.06,0.043,-0.196,0.131,-0.527,0.187,-0.096,0.285,-0.07,0.18,-0.365,0.348,-0.226,-0.226,-275070,-275070,-275070,-275070,0,0,0,0,0,0,0,0,0,0,0,1
HINDALCO,20190314,20190313,20190312,-0.517,-1.341,0.32,-0.497,0.633,-0.641,0.463,-0.344,-0.074,-1.392,0.544,-0.274,0.025,-0.498,0.421,-0.075,0.099,-0.224,0.223,-0.174,0.148,-0.199,0.664,-0.025,0.074,-0.445,0.148,-0.173,0.197,-0.446,-0.939,0.32,-0.497,-0.84,-0.147,1.12,-0.148,-0.84,0.197,0.806,-0.247,0.753,-0.098,0.146,-0.195,0.292,-0.147,0.243,-0.049,0.677,-0.146,0.195,-0.637,0.024,-0.418,-0.025,-0.27,0.707,0.049,0.122,-0.221,0.608,-0.098,-0.024,-1.707,0.465,-0.246,-0.295,1.124,-1.277,1.124,-1.277,0.32,-0.497,1.124,-1.277,1.124,-1.277,1.149,-1.252,1.149,-1.252,0,1
HINDALCO,20190315,20190314,20190313,-20130,-20130,-19975,-19975,0.32,-0.497,1.149,0.025,-0.197,-1.393,0.272,-0.299,-0.025,-0.399,0.199,-0.149,-0.025,-0.576,0.473,0.1,0.125,-0.25,0.397,-0.15,0.249,-0.3,0.05,-0.601,0.571,0.075,-0.747,-19975,-19975,-0.772,98.616,-0.517,-1.341,-0.772,-0.84,0.633,-0.641,0.463,-0.344,-0.074,-1.392,0.544,-0.274,0.025,-0.498,0.421,-0.075,0.099,-0.224,0.223,-0.174,0.148,-0.199,0.664,-0.025,0.074,-0.445,0.148,-0.173,0.197,-0.446,0.93,0,-0.149,-19975,-19975,-19975,-19975,0,0,0,0,0,0,0,0,0,0,0,1
HINDPETRO,20190314,20190313,20190312,1.393,0.437,-0.809,-1.786,0.114,-2.344,0.672,-0.564,0.348,-0.546,1.298,-0.427,-0.019,-0.771,0.345,-0.173,2.432,-0.231,0.413,-0.264,0.413,-0.076,0.506,-0.075,0.094,-0.34,1.376,-0.057,0.52,-0.375,3.435,-0.809,-1.786,2.239,0.821,-1.296,-3.789,2.184,-1.47,0.84,-0.435,0.67,-1.194,1.596,-0.431,0.13,-0.993,0,-1.249,-0.056,-1.276,0.341,-0.363,0.19,-0.478,0.076,-0.594,0.571,-0.211,0.832,-0.248,-0.038,-0.667,0.057,-1.074,1.892,-0.057,-0.383,0.186,-1.825,0.186,-1.825,0,-0.969,0.988,-1.007,0.988,-1.007,1.546,-0.437,1.546,-0.437,0,0
HINDPETRO,20190315,20190314,20190313,-26470,-26470,-26615,-26615,0,-0.969,1.546,-0.437,0.094,-0.682,0.376,-0.36,0.804,-0.113,0.262,-0.491,0.263,-0.474,0.396,-0.019,0.339,-0.265,0.075,-0.264,0.488,-0.246,0.263,-0.321,1.059,-0.113,1.104,-26615,-26615,0.858,100.169,1.393,0.437,0.543,2.184,0.114,-2.344,0.672,-0.564,0.348,-0.546,1.298,-0.427,-0.019,-0.771,0.345,-0.173,2.432,-0.231,0.413,-0.264,0.413,-0.076,0.506,-0.075,0.094,-0.34,1.376,-0.057,0.52,-0.375,-3.557,0.858,0.803,-26615,-26615,-26615,-26615,0,0,0,0,0,0,0,0,0,0,0,1
HINDUNILVR,20190314,20190313,20190312,0.46,-0.484,0.234,-0.712,0.357,-0.138,0.501,-0.097,0.014,-0.559,0.026,-0.267,0.083,-0.08,0.186,-0.072,0.18,-0.086,0.097,-0.032,0.126,-0.023,0.094,-0.169,0.003,-0.279,0.18,-0.006,0.229,-0.057,0.051,0.234,-0.712,0.277,-0.181,1.772,1.284,0.226,0.917,0.642,-0.006,0.461,0.052,0.049,-0.219,0.178,-0.084,-0.014,-0.271,0.247,-0.023,0.006,-0.11,0.058,-0.023,0,-0.112,0,-0.26,-0.115,-0.231,0.259,-0.009,-0.037,-0.381,-0.394,-0.441,-0.51,0.234,-1.006,0.234,-1.006,0.054,-0.893,0.054,-1.188,0.054,-1.188,0.095,-0.419,0.144,-0.419,0,1
HINDUNILVR,20190315,20190314,20190313,-174975,-174975,-173630,-173630,0.054,-0.893,0.012,-0.315,0.293,-0.22,0.276,-0.081,0.244,-0.043,0.029,-0.176,0,-0.058,0.009,-0.165,0.089,-0.055,0.095,-0.023,0.032,-0.11,0.227,-0.058,0.198,-0.086,-0.009,-173630,-173630,-0.734,99.175,0.46,-0.484,-0.774,0.226,0.357,-0.138,0.501,-0.097,0.014,-0.559,0.026,-0.267,0.083,-0.08,0.186,-0.072,0.18,-0.086,0.097,-0.032,0.126,-0.023,0.094,-0.169,0.003,-0.279,0.18,-0.006,0.229,-0.057,-0.052,-0.129,-0.18,-173630,-173630,-173630,-173630,0,0,0,0,0,0,0,0,0,0,0,1
IBREALEST,20190314,20190313,20190312,4.678,1.984,3.041,0.301,3.55,0,0,-1.446,0.12,-0.848,0.3,-0.363,0.48,-0.302,0.3,-0.302,0.181,-0.364,0.241,-0.364,0.06,-0.181,1.132,-0.181,0.419,-0.241,-0.12,-0.726,0.12,-0.363,-1.568,3.041,0.301,1.807,-0.429,7.101,3.681,1.689,3.444,0.946,-0.641,6.113,-0.253,2.225,-0.967,0.651,-0.841,0.537,-0.603,0,-0.665,0.481,-0.791,0.964,0,-0.06,-0.486,0.182,-0.365,0.844,0,0,-1.104,-0.061,-1.734,-2.781,-0.246,-0.679,8.851,0.301,8.851,0.301,2.632,-0.12,8.466,-0.12,8.466,-0.12,6.212,-2.524,6.212,-2.524,1,0
IBREALEST,20190315,20190314,20190313,-8225,-8225,-8700,-8700,2.632,-0.12,-0.353,-1.126,0.059,-1.078,0.417,-0.24,0.119,-0.239,-0.179,-0.901,4.792,-0.3,4.068,-0.287,-0.111,-1.971,0.056,-0.451,-0.056,-1.597,0.565,-0.917,0.678,-0.285,3.068,-8700,-8700,5.879,104.505,4.678,1.984,5.398,1.689,3.55,0,0,-1.446,0.12,-0.848,0.3,-0.363,0.48,-0.302,0.3,-0.302,0.181,-0.364,0.241,-0.364,0.06,-0.181,1.132,-0.181,0.419,-0.241,-0.12,-0.726,0.12,-0.363,1.544,-0.301,-0.422,-8700,-8700,-8700,-8700,0,0,0,0,0,0,0,0,0,0,0,1
IBULHSGFIN,20190314,20190313,20190312,1.083,-1.142,3.193,1.015,0.672,-0.589,0.388,-0.736,0.056,-1.715,0.262,-0.621,0.184,-0.456,0.1,-0.551,0.552,-0.243,0.439,0,0.648,-0.121,0.063,-0.447,0.247,-0.555,0.043,-0.529,0.418,-0.271,-2.337,3.193,1.015,-2.013,-1.06,-0.866,-2.146,-2.18,-1.167,0.634,-0.441,0.336,-0.553,-0.014,-0.746,0.172,-0.242,0.2,-0.256,-0.021,-0.694,0.428,-0.055,0.535,-0.035,0.433,-0.249,0.027,-0.428,0.303,-0.028,0.09,-0.069,0,-1.426,1.038,0.375,-0.021,3.592,0.164,3.592,-0.264,2.145,-0.056,2.548,-0.917,2.548,-1.35,0.481,-3.058,0.481,-3.5,1,0
IBULHSGFIN,20190315,20190314,20190313,-70845,-70845,-70090,-70090,2.145,-0.056,0.481,-0.842,-0.153,-1.284,0.368,-0.203,-0.119,-0.724,0.042,-0.612,-0.014,-0.501,0.091,-0.588,0.141,-0.511,0.332,-0.284,0.17,-0.621,0.035,-0.363,0.114,-0.35,-3.22,-70090,-70090,-1.076,98.795,1.083,-1.142,-1.076,-2.18,0.672,-0.589,0.388,-0.736,0.056,-1.715,0.262,-0.621,0.184,-0.456,0.1,-0.551,0.552,-0.243,0.439,0,0.648,-0.121,0.063,-0.447,0.247,-0.555,0.043,-0.529,0.418,-0.271,2.283,-0.917,-1.083,-70090,-70090,-70090,-70090,0,0,0,0,0,0,0,0,0,0,0,1
ICICIBANK,20190314,20190313,20190312,1.161,0.577,0.026,-0.565,0.129,-0.82,0.617,-0.143,0.052,-0.493,0.426,-0.091,0,-0.221,0.13,-0.169,0.168,-0.273,0.297,-0.156,0.155,-0.26,1.78,0.052,0.204,-0.371,0.28,-0.308,0.484,-0.128,1.429,0.026,-0.565,1.135,-0.219,2.578,1.652,1.135,2.64,0.801,-0.159,1.719,0.079,0.219,-0.168,0.284,0.039,0.206,-0.129,0.206,-0.272,0.039,-0.363,0.374,0,0.052,-0.35,0.039,-0.246,0.284,-0.156,0.411,-0.039,0.206,-0.245,-2.118,0.322,0.193,0.28,-1.135,0.28,-1.214,0,-0.59,0.254,-1.161,0.254,-1.24,0.547,-0.865,0.547,-0.943,0,0
ICICIBANK,20190315,20190314,20190313,-39100,-39100,-38690,-38690,0,-0.59,0.547,-0.295,0.179,-0.347,0.383,-0.064,0.051,-0.128,0,-0.244,0,-0.322,0.103,-0.322,0.154,-0.181,0.308,-0.013,0.09,-0.155,0.026,-0.387,0.193,-0.31,-0.761,-38690,-38690,-1.031,98.699,1.161,0.577,-1.057,1.135,0.129,-0.82,0.617,-0.143,0.052,-0.493,0.426,-0.091,0,-0.221,0.13,-0.169,0.168,-0.273,0.297,-0.156,0.155,-0.26,1.78,0.052,0.204,-0.371,0.28,-0.308,0.484,-0.128,-1.45,-0.026,-0.217,-38690,-38690,-38690,-38690,0,0,0,0,0,0,0,0,0,0,0,1
IDBI,20190314,20190313,20190312,-1.938,-3.712,1.71,0,0.112,-1.938,0.788,-0.571,0.228,-1.153,0.684,0,0.114,-0.575,0.343,-0.115,0.229,-0.115,0.229,-0.115,0,-0.691,0.344,-0.812,0.115,-1.395,0.231,-0.349,0.462,-0.233,-2.204,1.71,0,-3.712,0,-2.346,-4.447,-3.712,-2.346,0,-0.992,0.109,-0.881,0.219,-0.22,0,-0.33,0.22,-0.889,0.111,-0.894,0.222,-0.787,0.223,-0.224,0.445,0,0.111,-0.336,0.111,-0.223,0,-0.335,0.334,-0.336,2.293,0.112,-0.112,1.71,-1.412,1.71,-1.412,1.71,0,1.71,-1.412,1.71,-1.412,0,-2.706,0,-2.706,0,1
IDBI,20190315,20190314,20190313,-4210,-4210,-4200,-4200,1.71,0,0,-2.225,0.81,-0.824,0.463,-0.35,0.231,-0.233,0.116,-0.583,0.116,-0.116,0.116,0,0.116,-0.233,0.116,-0.116,0,-0.116,0,-0.233,0,-0.583,-1.512,-4200,-4200,-0.233,97.448,-1.938,-3.712,-0.233,-3.712,0.112,-1.938,0.788,-0.571,0.228,-1.153,0.684,0,0.114,-0.575,0.343,-0.115,0.229,-0.115,0.229,-0.115,0,-0.691,0.344,-0.812,0.115,-1.395,0.231,-0.349,0.462,-0.233,2.157,0,0,-4200,-4200,-4200,-4200,0,0,0,0,0,0,0,0,0,0,0,1
IDEA,20190314,20190313,20190312,-0.145,-1.923,1.308,-0.444,0.434,-1.324,0.29,-0.439,0.145,-0.88,2.279,-0.292,-0.287,-1.302,0.43,-0.289,0.714,0,1.133,-0.143,0.285,-0.575,0.286,-0.867,0.288,-3.587,1.171,0,0.146,-0.888,-1.178,1.308,-0.444,-1.473,-0.435,0.145,-1.618,-1.473,-1.023,0.576,-1.618,0.291,-0.735,1.156,0,0,-1.173,0.581,-0.587,0.292,-1.187,1.026,-0.297,1.019,0,0.87,-0.293,-0.146,-0.734,0.146,-0.147,0.728,0,1.156,-0.588,0.146,-0.291,-0.731,1.308,-1.343,1.308,-1.343,1.163,-0.592,1.163,-1.493,1.163,-1.493,0.291,-2.239,0.291,-2.239,0,0
IDEA,20190315,20190314,20190313,-3300,-3300,-3280,-3280,1.163,-0.592,0.291,-0.884,0.293,-1.493,1.026,-0.297,0.147,-0.591,0.294,-0.444,0,-0.744,0.589,0,0,-0.444,0.147,-0.148,0.295,-0.148,0.147,-0.445,0.147,-0.743,-1.331,-3280,-3280,-0.592,96.324,-0.145,-1.923,-0.592,-1.473,0.434,-1.324,0.29,-0.439,0.145,-0.88,2.279,-0.292,-0.287,-1.302,0.43,-0.289,0.714,0,1.133,-0.143,0.285,-0.575,0.286,-0.867,0.288,-3.587,1.171,0,0.146,-0.888,1.164,-0.147,-0.443,-3280,-3280,-3280,-3280,0,0,0,0,0,0,0,0,0,0,0,1
INDUSINDBK,20190314,20190313,20190312,5.093,3.7,1.365,-0.083,0.424,-0.421,2.259,0.032,-0.125,-1.284,0.686,-0.119,0.412,0.116,0.439,-0.031,0.069,-0.36,1.263,-0.003,0.356,-0.288,0.964,0.065,0.122,-0.738,0.116,-0.252,0.341,-0.07,3.774,1.365,-0.083,3.812,-0.8,3.491,2.672,3.78,2.744,0.075,-0.793,0.21,-0.599,0.654,-0.135,0.095,-0.355,0.326,-0.072,0.691,0.01,0.575,0.016,0.662,-0.169,0.541,-0.193,1.062,-0.106,0.576,-0.313,0.508,-0.035,0.063,-1.63,-3.241,-0.347,-0.691,3.06,-0.083,3.801,-0.083,0.606,-0.853,2.313,-0.853,3.06,-0.853,2.31,0.003,3.057,0.003,1,0
INDUSINDBK,20190315,20190314,20190313,-164795,-164795,-168170,-168170,0.606,-0.853,1.376,0.003,0.788,-0.207,0.926,-0.189,0.024,-0.658,0.161,-0.299,0.265,-0.242,-0.018,-0.307,0.155,-0.155,0.846,0.095,0.697,-0.068,0.082,-0.622,0.089,-0.781,2.003,-168170,-168170,2.006,101.935,5.093,3.7,2.006,3.78,0.424,-0.421,2.259,0.032,-0.125,-1.284,0.686,-0.119,0.412,0.116,0.439,-0.031,0.069,-0.36,1.263,-0.003,0.356,-0.288,0.964,0.065,0.122,-0.738,0.116,-0.252,0.341,-0.07,-3.922,-0.736,-0.77,-168170,-168170,-168170,-168170,0,0,0,0,0,0,0,0,0,0,0,1
INFRATEL,20190314,20190313,20190312,-0.755,-2.692,1.525,-0.369,0.187,-1.073,0.173,-1.032,-0.095,-0.796,0,-1.077,0.096,-0.337,0.144,-0.128,0.08,-0.176,0.207,0.016,0.191,-0.064,0.54,-0.256,0.144,-0.417,0.479,-0.048,0.651,-0.418,-1.629,1.525,-0.369,-2.315,-0.125,0.452,-0.804,-2.315,-1.012,0.078,-3.414,0.51,-0.338,0.634,-0.112,0.866,-0.079,1.937,-0.78,0.727,0.095,0.66,-0.111,1.029,-0.063,0.827,-0.237,0.172,-0.362,0.156,-0.251,0.078,-0.853,0.173,-1.002,-1.378,-1.28,-1.28,1.525,-0.369,1.525,-0.369,1.462,-0.433,1.462,-0.433,1.462,-0.433,0.016,-1.052,0.016,-1.052,0,0
INFRATEL,20190315,20190314,20190313,-31235,-31235,-31335,-31335,1.462,-0.433,0.016,-0.667,0.158,-0.414,0.142,-0.286,0.174,-0.399,0.095,-0.478,0.269,-0.159,0.111,-0.27,0.079,-0.159,0.19,-0.08,0,-0.191,0.127,-0.111,0.127,-0.559,-0.811,-31335,-31335,0.318,100,-0.755,-2.692,0.318,-2.315,0.187,-1.073,0.173,-1.032,-0.095,-0.796,0,-1.077,0.096,-0.337,0.144,-0.128,0.08,-0.176,0.207,0.016,0.191,-0.064,0.54,-0.256,0.144,-0.417,0.479,-0.048,0.651,-0.418,1.603,-0.064,-0.128,-31335,-31335,-31335,-31335,0,0,0,0,0,0,0,0,0,0,0,1
INFY,20190314,20190313,20190312,0.657,0.155,0.902,0.401,0.105,-0.282,0.484,-0.481,0.87,-0.239,0.265,-0.119,0.049,-0.414,-0.028,-0.521,0.014,-0.545,0.437,-0.014,0.268,-0.177,0.106,-0.198,0.141,-0.12,0.407,-0.021,0.07,-0.481,-0.183,0.902,0.401,-0.169,-0.852,0.127,-0.261,-0.247,-0.439,0.685,0,0.028,-0.485,0.203,-0.155,0.028,-0.466,0.071,-0.148,0.331,-0.127,0,-0.29,0.19,-0.049,0.028,-0.056,0.106,-0.319,0.134,-0.128,0.24,-0.142,0.035,-0.241,1.057,-0.46,-0.488,0.902,-0.319,0.902,-0.319,0.056,-0.45,0.056,-1.175,0.056,-1.175,0.14,-1.048,0.14,-1.048,0,1
INFY,20190315,20190314,20190313,-71350,-71350,-70735,-70735,0.056,-0.45,-0.021,-0.436,0.336,-0.091,0.091,-0.415,0,-0.408,0.021,-0.367,0.077,-0.127,0.007,-0.247,0.12,-0.255,0.042,-0.233,0.148,-0.014,0.021,-0.198,0.261,-0.021,-0.741,-70735,-70735,-0.854,98.999,0.657,0.155,-0.868,-0.247,0.105,-0.282,0.484,-0.481,0.87,-0.239,0.265,-0.119,0.049,-0.414,-0.028,-0.521,0.014,-0.545,0.437,-0.014,0.268,-0.177,0.106,-0.198,0.141,-0.12,0.407,-0.021,0.07,-0.481,0.183,-0.776,-0.854,-70735,-70735,-70735,-70735,0,0,0,0,0,0,0,0,0,0,0,1
IOC,20190314,20190313,20190312,-0.796,-1.911,1.359,0.268,0.458,-3.507,0.697,-0.369,0.167,-0.505,0.234,-0.472,0.336,-0.372,0.134,-0.473,0.47,-0.237,0.067,-0.303,0.067,-0.338,0.202,-0.067,0.57,-0.135,0.168,-0.438,0.168,-0.337,-0.605,1.359,0.268,-2.185,-0.757,-1.408,-5.448,-2.185,-0.487,1.023,-0.194,0.288,-1.204,0.932,0.097,0.29,-0.129,-0.032,-0.584,0.258,-0.357,0.291,-0.065,0.419,-0.195,0.129,-0.487,0.516,-0.162,0.194,-0.552,0.29,-0.324,0.032,-1.405,0.932,1.363,0.977,2.235,0.268,2.235,0.268,0.796,-0.302,1.676,-0.302,1.676,-0.302,1.019,-0.905,1.019,-0.905,0,0
IOC,20190315,20190314,20190313,-14860,-14860,-15010,-15010,0.796,-0.302,1.019,-0.2,0.23,-0.831,0.199,-0.133,0.066,-0.366,0.133,-0.702,0.233,-0.536,0.464,-0.033,0.033,-0.366,0.166,-0.367,0.233,-0.267,0.398,-0.1,0.593,-0.1,0.331,-15010,-15010,1.025,100.334,-0.796,-1.911,0.993,-2.185,0.458,-3.507,0.697,-0.369,0.167,-0.505,0.234,-0.472,0.336,-0.372,0.134,-0.473,0.47,-0.237,0.067,-0.303,0.067,-0.338,0.202,-0.067,0.57,-0.135,0.168,-0.438,0.168,-0.337,0.601,-0.571,-0.775,-15010,-15010,-15010,-15010,0,0,0,0,0,0,0,0,0,0,0,1
ITC,20190314,20190313,20190312,0.017,-0.665,0.152,-0.528,0.27,-0.153,0.068,-0.323,0.606,-0.017,0.051,-0.186,0.034,-0.186,0.135,-0.102,0.068,-0.102,0.051,-0.068,0.051,-0.068,0.186,-0.017,0.186,-0.085,0.102,-0.238,0.203,-0.136,-0.068,0.152,-0.528,-0.102,-0.152,0.726,0.305,-0.136,0.187,0.271,-0.239,0.305,-0.102,0.034,-0.324,0.204,-0.017,0.051,-0.102,0.238,0,0.558,0.068,0.085,-0.187,-0.034,-0.357,0.051,-0.358,0.407,-0.222,0.169,-0.204,0.068,-0.408,-0.136,-0.272,-0.272,0.152,-1.532,0.152,-1.532,0,-0.682,0,-1.687,0,-1.687,0.271,-1.394,0.288,-1.394,0,1
ITC,20190315,20190314,20190313,-29435,-29435,-29450,-29450,0,-0.682,0.271,-0.017,0,-0.529,0.068,-0.325,0.068,-0.222,0.051,-0.516,0.308,-0.172,0.29,-0.017,0.29,-0.12,0.221,-0.051,0.323,-0.085,0.423,0,0.439,0.017,0.338,-29450,-29450,0.051,99.712,0.017,-0.665,0.051,-0.136,0.27,-0.153,0.068,-0.323,0.606,-0.017,0.051,-0.186,0.034,-0.186,0.135,-0.102,0.068,-0.102,0.051,-0.068,0.051,-0.068,0.186,-0.017,0.186,-0.085,0.102,-0.238,0.203,-0.136,0.068,-0.119,-0.153,-29450,-29450,-29450,-29450,0,0,0,0,0,0,0,0,0,0,0,1
JINDALSTEL,20190314,20190313,20190312,-1.66,-2.849,0.83,-0.33,0,-2.449,0.383,-0.565,-0.208,-1.843,0.597,-0.362,0.15,-0.391,0.388,0,0.03,-0.3,0.269,-0.09,0.804,-0.06,0.77,-0.03,0.03,-0.658,0.446,-0.239,0.238,-0.933,-0.986,0.83,-0.33,-2.51,-0.292,-0.35,-2.808,-2.51,-0.614,0.921,-1.027,0.409,-0.798,0.672,-0.265,0.351,-0.383,1.131,-0.235,0.261,-1.088,0.438,-0.176,0.204,-0.264,0.146,-0.234,0.233,-0.411,0.985,-0.117,0.721,-0.438,0.203,-1.296,-0.264,-0.263,-0.882,2.563,-1.702,2.563,-1.702,0.533,-0.63,2.271,-2.006,2.271,-2.006,1.98,-2.31,1.98,-2.31,1,1
JINDALSTEL,20190315,20190314,20190313,-16680,-16680,-16415,-16415,0.533,-0.63,1.98,-0.328,-0.413,-3.182,0.749,-0.333,0.27,-0.544,0.21,-0.515,0.03,-0.486,0.603,-0.03,0.091,-0.425,0.572,-0.091,0.601,-0.182,0.33,-0.575,0.24,-1.035,-1.907,-16415,-16415,-1.605,97.825,-1.66,-2.849,-1.605,-2.51,0,-2.449,0.383,-0.565,-0.208,-1.843,0.597,-0.362,0.15,-0.391,0.388,0,0.03,-0.3,0.269,-0.09,0.804,-0.06,0.77,-0.03,0.03,-0.658,0.446,-0.239,0.238,-0.933,0.977,-0.299,-0.299,-16415,-16415,-16415,-16415,0,0,0,0,0,0,0,0,0,0,0,1
